PnL_fwd_pts_05_mediana,net_credit_diff,BQI_ABS,k1,k2,k3,price_mid_short1,price_mid_long2,price_mid_short3,iv_k1,iv_k2,iv_k3,FF_ATM,FF_BAT,delta_total,theta_total,net_credit,net_credit_mediana,net_credit_mediana_n,SPX,Asym,BQI_V2_ABS,BQR_1000,Death valley,EarL,EarR,EarScore,PnLDV,RATIO_BATMAN,RATIO_UEL_EARS,UEL_inf_USD,__base_idx,delta_k1,delta_k2,delta_k3,pnl8000_long2,pnl8000_short1,pnl8000_short3,pnl8000_total,price_ask_long2,price_ask_short1,price_ask_short3,price_bid_long2,price_bid_short1,price_bid_short3,price_last_long2,price_last_short1,price_last_short3,r,theta_k1,theta_k2,theta_k3,Close,SPX_SMA7,SPX_minus_SMA7,SPX_SMA20,SPX_minus_SMA20,SPX_SMA50,SPX_minus_SMA50,SPX_SMA100,SPX_minus_SMA100,SPX_SMA200,SPX_minus_SMA200,SPX_EMA12,SPX_EMA26,SPX_EMA50,SPX_EMA200,SPX_MACD_Line,SPX_MACD_Signal,SPX_MACD_Histogram,SPX_RSI14,SPX_Stoch_K,SPX_Stoch_D,SPX_Williams_R,SPX_BB_Middle,SPX_BB_Upper,SPX_BB_Lower,SPX_BB_Width,SPX_BB_Pct,SPX_DailyChange,SPX_ATR14,SPX_ROC7,SPX_ROC20,SPX_HV20,SPX_HV50,SPX_ZScore20,SPX_ZScore50,SPX_Golden_Cross,SPX_Death_Cross,SPX_SMA50_200_Diff,VIX_Close,DTE1,DTE2,net_credit_diff_rank,net_credit_diff_zscore_robust,SPX_Stoch_K_rank,SPX_Stoch_K_zscore_robust,SPX_Williams_R_rank,SPX_Williams_R_zscore_robust,SPX_BB_Pct_rank,SPX_BB_Pct_zscore_robust,SPX_ZScore20_rank,SPX_ZScore20_zscore_robust,net_credit_diff_mult_SPX_Stoch_K,net_credit_diff_mult_SPX_BB_Pct
-8.75,1.03,1000.276,4275,4620,4885,227.6,102.35,10.8,0.268192,0.203466,0.179268,0.279444,0.848126,0.006017,0.294371,-33.7,-34.05,5,4300.03,29.299995,48.435745,1000276,4602.86,108.34,79.04,92.53752,2.76,18.1009,-0.4855,-4549.0,771,0.543854,0.309889,0.069908,655611.0,-349740.0,-310420.0,-4549.0,103.9,229.1,11.6,100.8,226.1,10.0,,,,0.0005,-1.340937,-0.674753,-0.302939,4410.14,4531.794285714286,-121.65428571428583,4670.577499999999,-260.4374999999991,4660.8004,-250.66039999999973,4573.8744,-163.73439999999937,4430.54505,-20.40504999999939,4567.577560805881,4625.217522101384,4629.241773957013,4400.198948400972,-57.63996129550287,-19.15473953730113,-38.48522175820175,13.586249787979895,3.081551140098213,1.0271837133660615,-96.9184488599018,4670.577499999999,4924.658131285986,4416.496868714013,508.1612625719736,-0.0125095499838733,12.19000000000051,37.900714285714265,-6.690561023705333,-6.679109057129182,14.698726752788469,16.472574808950487,-2.0500381999354964,-2.759650848605133,1,0,230.2553500000004,29.89,80.0,144.0,0.49471830985915494,-0.03668639053254439,0.12411971830985916,-3.62264196587489,0.12411971830985916,-3.6226419658748905,0.030809859154929578,-4.696641236793492,0.030809859154929578,-4.6966412367934804,3.1739976743011598,-0.0128848364833895
-9.05,6.91,0.82336015,6605,6925,7375,257.4,120.15,9.15,0.151075,0.130504,0.11849,0.158112,0.849465,0.078589,-0.330794,-26.25,-28.2,5,6657.73,154.89,50.085217,823,6898.32,52.52,207.41,104.37037,-72.55,29.3333,1.5435,20058.99,1683,0.610032,0.372897,0.057173,195404.27,-113760.0,-61585.0,20059.26,120.6,257.7,9.3,119.7,257.1,9.0,,,,0.0418,-1.524702,-1.076691,-0.297885,6637.98,6641.728571428571,-3.748571428571268,6555.4935,82.48649999999998,6446.022800000001,191.9571999999989,6218.0133000000005,419.96669999999904,6009.496899999999,628.4831000000004,6609.441023760313,6541.856094406464,6439.300961363295,6052.141003239691,67.58492935384947,62.76431795041903,4.820611403430448,70.91709509589623,73.72661734910223,85.46074227646109,-26.27338265089777,6555.4935,6718.912975006358,6392.074024993642,326.83895001271594,0.7523765909687042,18.950000000000728,23.202142857142853,0.342993277694547,2.6605525870135054,7.259941822250234,9.028952817410882,1.0095063638748163,1.6707672547817638,1,0,436.5259000000015,16.18,86.0,114.0,0.8133802816901409,1.3550295857988166,0.4454225352112676,-0.253140580108665,0.4454225352112676,-0.25314058010866486,0.596830985915493,0.2118100148600126,0.596830985915493,0.2118100148600054,509.4509258822964,5.1989222435937466
-9.15,14.86,1.317368,3770,4050,4425,234.7,114.55,6.15,0.21593,0.181025,0.15578,0.071609,0.425532,0.084696,-0.129819,-11.75,-13.8,5,3902.75,80.549995,47.281372,1317,4039.58,57.07,137.62,88.62264,-39.08,55.7447,1.1017,10724.71,541,0.64992,0.392989,0.051362,767139.7,-399530.0,-356885.0,10724.71,115.2,235.4,6.4,113.9,234.0,5.9,,,,0.0004,-0.888667,-0.600272,-0.182057,3829.35,3894.96,-65.61000000000013,3873.794,-44.444000000000415,3805.1322,24.217800000000352,3661.6284,167.72159999999985,3442.8812,386.4688000000001,3887.003320429101,3861.329825077641,3801.994053480919,3501.578668739533,25.673495351460133,35.5809302786608,-9.907434927200669,42.370258403512544,0.0,44.67365442034316,-100.0,3873.794,3996.4018112733625,3751.186188726638,245.21562254672423,0.3187554302681841,96.09000000000016,19.847142857142867,-2.625489498042008,2.094764289027874,15.971693268280834,14.17131019348316,-0.7249782789272642,0.2935627010741892,1,0,362.25099999999975,28.89,85.0,141.0,0.9964788732394366,3.2366863905325443,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.15316901408450703,-2.5708372512196505,0.15316901408450703,-2.5708372512196442,0.0,4.736705693785216
-9.45,1.85,1.6188498,4080,4340,4650,209.5,106.05,5.25,0.177388,0.150102,0.124713,0.014438,0.30309,0.078094,-0.078076,-2.65,-2.7,5,4196.5,43.230003,41.147694,1619,4330.55,54.28,97.51,72.75192,-29.81,215.0943,0.6959,5281.65,602,0.643214,0.38566,0.050012,710806.6,-371050.0,-334475.0,5281.65,106.6,209.8,5.4,105.5,209.2,5.1,,,,0.0001,-0.775228,-0.501988,-0.150673,4197.06,4156.107142857143,40.95285714285728,4166.531,30.52900000000045,4095.885,101.17500000000018,3968.2981,228.7619000000004,3727.2669,469.7931000000003,4157.439088456666,4143.8324403505285,4091.3991632925495,3762.661276400896,13.606648106137072,18.34666003052714,-4.740011924390068,53.27588648178493,79.03397027600886,63.47998741841644,-20.96602972399114,4166.531,4244.353627449383,4088.708372550617,155.64525489876542,0.6961447525005313,41.19000000000051,35.31214285714285,2.0559220524691777,0.2251870389695434,14.49571758482364,12.829285783180264,0.7845790100021245,1.00357923403409,1,0,368.61810000000014,18.5,88.0,158.0,0.551056338028169,0.15739644970414204,0.5017605633802817,0.0,0.5017605633802817,0.0,0.4665492957746479,-0.14904269658817873,0.4665492957746479,-0.14904269658818448,146.2128450106164,1.287867792125983
-9.55,5.92,1.3775979,4065,4430,4900,316.05,144.35,7.6,0.278049,0.222545,0.182226,0.106442,0.838854,0.087985,-0.191778,-34.95,-37.15,5,4237.38,94.95999,59.060593,1378,4415.46,80.66,175.62,119.01894,-53.16,23.8913,1.1083,14202.52,803,0.64961,0.394361,0.051127,685337.5,-361895.0,-309240.0,14202.52,145.1,318.8,7.8,143.6,313.3,7.4,,,,0.0019,-1.274458,-0.850804,-0.235373,4259.51,4284.011428571428,-24.501428571427823,4343.5755,-84.0654999999997,4487.8462,-228.3361999999997,4564.4625,-304.9524999999994,4467.1196,-207.60959999999977,4299.750084422861,4365.23244026262,4438.769850429061,4396.291841953449,-65.4823558397593,-61.06431738099049,-4.418038458768805,42.58228594596587,41.15085248332124,30.26933531010636,-58.84914751667877,4343.5755,4524.898944818975,4162.252055181025,362.64688963795015,0.268189105154254,18.35999999999968,58.137857142857165,-1.0858585272172951,-7.143370996187196,24.82724535336798,20.911130036177408,-0.9272435793829816,-1.3241389072770775,1,0,20.72659999999996,30.23,82.0,127.0,0.7588028169014085,1.1207100591715975,0.19102112676056338,-1.806880858770246,0.19102112676056338,-1.8068808587702465,0.14348591549295775,-2.8953330532848844,0.14348591549295775,-2.8953330532848724,243.61304670126174,1.5876795025131836
-9.65,-0.4,3.5977929,4235,4535,4860,221.45,102.75,8.9,0.268508,0.213006,0.18183,0.190845,0.962691,0.044616,0.062129,-24.85,-24.75,5,4265.93,28.949997,48.394974,3598,4522.59,81.47,110.42,94.84681,-16.23,25.1509,0.5376,5158.18,800,0.54914,0.327325,0.060893,672623.2,-354355.0,-313110.0,5158.18,103.3,222.1,9.1,102.2,220.8,8.7,,,,0.0017,-1.389554,-0.806488,-0.28555,4201.1,4334.981428571428,-133.88142857142793,4387.803,-186.70299999999952,4519.7508,-318.65079999999944,4570.116,-369.0159999999996,4466.2845,-265.1844999999994,4338.135804265234,4398.209122668106,4464.47348272629,4401.163790645738,-60.073318402872246,-55.6220351062257,-4.451283296646544,37.86103377315098,0.0,32.24729157482732,-100.0,4387.803,4585.944181999539,4189.661818000461,396.2823639990784,0.0288637169822835,127.77999999999976,59.00714285714288,-2.0423485959581886,-6.65342381136485,23.73116393996694,20.314107961923504,-1.884545132070866,-1.8542464982823872,1,0,53.46630000000005,36.44,74.0,115.0,0.3538732394366197,-0.3751479289940829,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.045774647887323945,-4.431139414820203,0.045774647887323945,-4.431139414820188,-0.0,-0.0115454867929134
-9.95,5.45,1.3942579,2900,3110,3390,156.9,70.75,5.4,0.26785,0.219579,0.186949,0.155306,1.77043,0.051452,-0.073758,-20.8,-22.0,5,2915.02,60.74,40.124107,1394,3103.38,47.63,108.37,71.84472,-30.27,23.5577,1.1709,9132.83,340,0.542305,0.322351,0.050946,963902.8,-494310.0,-460460.0,9132.83,71.2,157.5,5.6,70.3,156.3,5.2,,,,0.001,-0.888358,-0.562708,-0.1633,2929.8,2873.3900000000003,56.409999999999854,2842.692,87.10800000000017,2730.1932,199.6068,3000.4776,-70.67759999999998,3001.97255,-72.17254999999977,2860.9227379691,2817.5139882158924,2832.4908564677544,2944.895584133642,43.40874975320776,38.20203656905266,5.206713184155099,59.34323964393357,95.21557033752156,73.86548410938651,-4.784429662478455,2842.692,2949.721988045653,2735.662011954347,214.05997609130645,0.9069326811605576,48.61000000000013,40.762857142857165,-0.3303271633707671,5.017528012559951,29.375375498468543,67.60340558337943,1.6277307246422297,0.9525619671264656,0,1,-271.7793499999998,27.98,84.0,115.0,0.7288732394366197,1.009467455621302,0.6839788732394366,0.7718008738200115,0.6839788732394366,0.771800873820011,0.8882042253521126,1.203632187775954,0.8882042253521126,1.2036321877759422,518.9248583394925,4.942783112325039
-10.15,0.0,1.0375034,4295,4550,4870,231.45,98.95,5.2,0.18581,0.150764,0.11803,0.029637,1.445081,0.081708,-0.227052,-38.75,-38.75,5,4427.8,58.87,50.127274,1038,4545.49,55.98,114.85,80.18293,-56.68,14.8387,1.2174,10398.19,697,0.649961,0.391006,0.050343,670233.2,-347355.0,-312480.0,10398.19,99.3,231.8,5.4,98.6,231.1,5.0,,,,0.0003,-0.867262,-0.624166,-0.154019,4399.75,4347.645714285715,52.10428571428474,4399.9515,-0.2015000000001237,4438.595600000001,-38.84560000000056,4355.4477,44.30230000000029,4150.80865,248.94135000000009,4376.356513684304,4403.235597170111,4403.472938413197,4144.237712409275,-26.87908348580732,-23.89901315935149,-2.980070326455824,46.96268943202387,64.05161290322565,43.62045511377838,-35.94838709677436,4399.9515,4514.889514649379,4285.0134853506215,229.8760292987572,0.4991234405752752,36.1899999999996,39.07357142857135,1.0823316424055212,-2.081334974306027,15.568362026707971,11.42821742138858,-0.0035062376988989,-0.6498118241295454,1,0,287.7869500000006,19.53,85.0,116.0,0.4084507042253521,-0.2804733727810651,0.3529929577464789,-0.7146015516537738,0.3529929577464789,-0.7146015516537741,0.2878521126760563,-1.4133740177408478,0.2878521126760563,-1.4133740177408458,0.0,0.0
-10.25,-0.0,1.588612,4295,4570,4870,231.45,111.15,5.2,0.18581,0.153382,0.11803,-0.022794,0.382341,0.080162,-0.118159,-14.35,-14.35,5,4427.8,26.009998,43.770042,1589,4561.1,59.38,85.39,71.20715,-35.72,40.0697,0.5498,3979.32,697,0.649961,0.390233,0.050343,663814.3,-347355.0,-312480.0,3979.32,111.5,231.8,5.4,110.8,231.1,5.0,,,,0.0003,-0.867262,-0.56972,-0.154019,4399.75,4347.645714285715,52.10428571428474,4399.9515,-0.2015000000001237,4438.595600000001,-38.84560000000056,4355.4477,44.30230000000029,4150.80865,248.94135000000009,4376.356513684304,4403.235597170111,4403.472938413197,4144.237712409275,-26.87908348580732,-23.89901315935149,-2.980070326455824,46.96268943202387,64.05161290322565,43.62045511377838,-35.94838709677436,4399.9515,4514.889514649379,4285.0134853506215,229.8760292987572,0.4991234405752752,36.1899999999996,39.07357142857135,1.0823316424055212,-2.081334974306027,15.568362026707971,11.42821742138858,-0.0035062376988989,-0.6498118241295454,1,0,287.7869500000006,19.53,85.0,144.0,0.4084507042253521,-0.2804733727810651,0.3529929577464789,-0.7146015516537738,0.3529929577464789,-0.7146015516537741,0.2878521126760563,-1.4133740177408478,0.2878521126760563,-1.4133740177408458,-0.0,-0.0
-10.45,3.05,1.111591,5910,6230,6640,275.65,124.5,6.75,0.17544,0.1418,0.120582,0.170118,1.298029,0.099618,-0.323846,-33.4,-34.45,5,6018.55,117.979996,58.299744,1112,6201.47,63.88,181.86,107.783195,-55.67,21.8563,1.3797,16952.22,1615,0.647667,0.398978,0.050671,333712.22,-181435.0,-135325.0,16952.22,124.8,276.0,6.9,124.2,275.3,6.6,,,,0.0423,-1.620672,-1.105399,-0.266279,5982.73,6015.0,-32.27000000000044,5949.282,33.44799999999941,5698.715,284.0149999999994,5771.4138,211.3161999999993,5810.578149999999,172.1518500000002,5983.908417102916,5909.357837070217,5825.07399776332,5709.214444729114,74.55058003269914,83.99993330823656,-9.44935327553742,60.98346124238952,53.19308227895443,67.28960380855904,-46.80691772104557,5949.282,6086.701117737777,5811.862882262223,274.83823547555403,0.6217006794637732,50.39000000000033,30.620714285714257,-0.2939818711179531,0.3209476171232331,13.171092784168362,28.386455360870627,0.4868027178550924,0.9746741532065826,0,1,-111.86314999999922,21.59,73.0,105.0,0.6117957746478874,0.4414201183431952,0.2632042253521127,-1.2325122275050986,0.2632042253521127,-1.2325122275050986,0.3846830985915493,-0.626767528967009,0.3846830985915493,-0.6267675289670117,162.238900950811,1.896187072364508
-10.75,10.88,0.90539414,3280,3555,4000,245.05,112.05,7.3,0.269521,0.225107,0.20356,0.231696,1.150975,0.092055,-0.250417,-28.25,-31.7,5,3413.77,153.85999,54.11394,905,3547.06,52.07,205.93,103.55083,-60.52,25.4867,1.5415,19885.38,426,0.648053,0.397322,0.054536,866650.4,-447495.0,-399270.0,19885.38,112.8,246.1,7.5,111.3,244.0,7.1,,,,0.001,-0.998393,-0.736294,-0.223778,3339.19,3437.0714285714284,-97.8814285714284,3429.0785000000005,-89.88850000000048,3317.0606,22.12940000000026,3153.1209,186.06910000000016,3096.46875,242.72125000000003,3420.9508376859944,3395.437136519847,3322.352917286897,3116.144766641816,25.513701166147257,47.878715860892655,-22.3650146947454,46.05195867853123,2.951807228915626,9.969210174029415,-97.04819277108436,3429.0785000000005,3562.5458402628224,3295.6111597371787,266.93468052564367,0.1632565696484494,59.76999999999998,41.9014285714286,-4.6030208752939,-1.2176253938201622,21.23995293381807,16.526925348328852,-1.346973721406204,0.1913957989604557,1,0,220.5918499999998,29.71,81.0,112.0,0.9330985915492958,2.294674556213018,0.11707746478873239,-3.6288302577399025,0.11707746478873239,-3.628830257739902,0.10123239436619719,-3.5687093999934274,0.10123239436619719,-3.568709399993419,32.11566265060201,1.7762314777751296
-10.75,0.55,1.2928592,4295,4560,4870,231.45,109.25,5.2,0.18581,0.153717,0.11803,-0.031019,0.450181,0.088301,-0.165839,-18.15,-18.25,5,4427.8,40.29,45.95489,1293,4552.59,54.97,95.26,72.363266,-41.87,31.6804,0.8456,6351.73,697,0.649961,0.394303,0.050343,666186.75,-347355.0,-312480.0,6351.73,109.7,231.8,5.4,108.8,231.1,5.0,,,,0.0003,-0.867262,-0.59356,-0.154019,4399.75,4347.645714285715,52.10428571428474,4399.9515,-0.2015000000001237,4438.595600000001,-38.84560000000056,4355.4477,44.30230000000029,4150.80865,248.94135000000009,4376.356513684304,4403.235597170111,4403.472938413197,4144.237712409275,-26.87908348580732,-23.89901315935149,-2.980070326455824,46.96268943202387,64.05161290322565,43.62045511377838,-35.94838709677436,4399.9515,4514.889514649379,4285.0134853506215,229.8760292987572,0.4991234405752752,36.1899999999996,39.07357142857135,1.0823316424055212,-2.081334974306027,15.568362026707971,11.42821742138858,-0.0035062376988989,-0.6498118241295454,1,0,287.7869500000006,19.53,85.0,134.0,0.46830985915492956,-0.1502958579881657,0.3529929577464789,-0.7146015516537738,0.3529929577464789,-0.7146015516537741,0.2878521126760563,-1.4133740177408478,0.2878521126760563,-1.4133740177408458,35.22838709677411,0.2745178923164014
-11.05,8.23,1.6162225,4050,4380,4725,273.65,137.75,9.1,0.268568,0.224253,0.170796,-0.052006,0.312468,0.08409,-0.14999,-7.25,-7.9,5,4172.44,26.379997,44.149406,1616,4363.76,67.26,93.64,79.36137,-39.87,93.1034,0.3284,2642.26,836,0.620677,0.384804,0.064842,696867.25,-367635.0,-326590.0,2642.26,140.5,277.6,9.3,135.0,269.7,8.9,,,,0.0037,-1.279117,-0.848656,-0.268206,4183.97,4320.35,-136.3800000000001,4426.9735,-243.0034999999998,4393.1688,-209.1988000000001,4499.205,-315.2349999999997,4494.34685,-310.37684999999965,4336.886884189336,4390.459320764114,4420.440405791283,4404.46156408465,-53.572436574777385,-19.14514278067672,-34.42729379410066,26.81065559699755,2.6954675528478487,4.101289331658808,-97.30453244715214,4426.9735,4666.483080713683,4187.463919286317,479.0191614273663,-0.0072939029743728,8.760000000000218,45.77071428571441,-4.730058974884432,-9.664889746761911,19.208777613324884,22.246411935723685,-2.029175611897492,-1.6947132473097464,0,1,-101.17804999999952,31.59,79.0,126.0,0.863556338028169,1.6674556213017753,0.11179577464788733,-3.641056686846528,0.11179577464788733,-3.6410566868465275,0.03609154929577465,-4.663171223779421,0.03609154929577465,-4.663171223779406,22.183697959937795,-0.06002882147908815
-11.45,4.08,0.7648836,4560,4810,5200,239.85,104.4,6.55,0.196374,0.161338,0.13386,0.157693,,0.100373,-0.317132,-37.6,-39.2,5,4680.67,132.03,54.514908,765,4806.8,47.68,179.71,92.56659,-74.81,17.0213,1.5642,17783.72,739,0.628148,0.390858,0.053195,617143.75,-320015.0,-279345.0,17783.72,104.9,240.7,6.8,103.9,239.0,6.3,,,,0.0005,-1.002262,-0.757364,-0.195333,4686.76,4589.895714285714,96.86428571428588,4646.8975,39.86250000000018,4552.3342,134.42579999999998,4497.0425,189.71750000000063,4313.30275,373.4572500000004,4618.426627114665,4615.117693966422,4575.95074522797,4300.13623786586,3.308933148243341,14.658751524484304,-11.349818376240965,48.875109309166106,90.71115288220555,48.34830130882765,-9.288847117794448,4646.8975,4767.621360437349,4526.173639562651,241.44772087469755,0.6650978516408832,95.07999999999991,44.92500000000018,2.00561092236339,-0.3175453932522004,17.13807039800901,14.26022458975368,0.6603914065635302,1.0272884684607722,1,0,239.0314500000004,21.9,83.0,101.0,0.670774647887324,0.6852071005917161,0.6047535211267606,0.5569572665841761,0.6047535211267606,0.556957266584176,0.4251760563380282,-0.34827783921308647,0.4251760563380282,-0.34827783921309413,370.10150375939867,2.7135992346948035
-12.35,11.14,1.0949196,6685,7110,7650,338.05,165.1,8.9,0.174775,0.147801,0.129898,0.092908,0.486795,0.096941,-0.320107,-16.75,-18.85,5,6814.42,159.97,57.96128,1095,7061.37,74.36,234.33,132.00294,-64.57,57.6119,1.3494,20828.45,1712,0.647907,0.397621,0.050395,152951.89,-97695.0,-34110.0,21146.89,165.6,338.6,9.1,164.6,337.5,8.7,,,,0.0402,-1.689489,-1.152102,-0.294607,6771.54,6848.955714285714,-77.41571428571388,6747.360000000001,24.17999999999938,6654.366599999999,117.17340000000058,6465.8977,305.6422999999995,6119.96325,651.5767500000002,6798.13973931557,6742.962345404892,6652.008114920297,6223.784231779344,55.17739391067789,54.49033813478477,0.6870557758931284,59.06359945872805,54.4155844155844,73.39826839826829,-45.58441558441561,6747.360000000001,6937.634748939431,6557.08525106057,380.5494978788611,0.5635396975551824,80.4399999999996,39.58928571428565,-0.2965392951375849,0.8483032445811954,15.201463818525598,10.796728661231278,0.2541587902207299,0.9610976511095674,1,0,534.4033499999996,18.99,87.0,136.0,0.9383802816901409,2.3562130177514793,0.27992957746478875,-1.174203518001025,0.27992957746478875,-1.1742035180010255,0.3204225352112676,-1.0,0.3204225352112676,-1.0,606.1896103896103,6.277832230764733
-12.55,10.32,1.6916978,2840,3075,3390,196.25,98.0,5.4,0.282614,0.229655,0.186949,0.064338,0.647849,0.099726,-0.085065,-5.65,-6.3,5,2915.02,67.75,48.127712,1692,3063.72,51.73,119.48,78.61743,-22.76,97.3451,1.0101,8647.56,340,0.60326,0.376966,0.050946,965482.56,-496375.0,-460460.0,8647.56,98.4,196.9,5.6,97.6,195.6,5.2,,,,0.001,-0.911154,-0.57976,-0.1633,2929.8,2873.3900000000003,56.409999999999854,2842.692,87.10800000000017,2730.1932,199.6068,3000.4776,-70.67759999999998,3001.97255,-72.17254999999977,2860.9227379691,2817.5139882158924,2832.4908564677544,2944.895584133642,43.40874975320776,38.20203656905266,5.206713184155099,59.34323964393357,95.21557033752156,73.86548410938651,-4.784429662478455,2842.692,2949.721988045653,2735.662011954347,214.05997609130645,0.9069326811605576,48.61000000000013,40.762857142857165,-0.3303271633707671,5.017528012559951,29.375375498468543,67.60340558337943,1.6277307246422297,0.9525619671264656,0,1,-271.7793499999998,27.98,84.0,133.0,0.9137323943661971,2.162130177514793,0.6839788732394366,0.7718008738200115,0.6839788732394366,0.771800873820011,0.8882042253521126,1.203632187775954,0.8882042253521126,1.2036321877759422,982.6246858832225,9.359545269576955
-12.95,14.64,0.93049884,3880,4220,4700,297.3,138.6,7.6,0.281335,0.236144,0.19349,0.01859,0.654063,0.09612,-0.340186,-27.7,-32.45,5,4036.85,128.13,54.8876,930,4207.13,61.57,189.7,108.07326,-71.3,29.6029,1.3706,17220.09,846,0.647277,0.39745,0.051503,728730.06,-382270.0,-329240.0,17220.09,139.3,298.4,7.8,137.9,296.2,7.4,,,,0.0059,-1.279549,-0.932918,-0.2461,3935.19,4096.185714285714,-160.99571428571426,4236.0725,-300.88250000000016,4346.949799999999,-411.75979999999936,4445.894700000001,-510.7047000000007,4482.5634,-547.3734,4128.191390740362,4236.792802058067,4319.469388020166,4377.599606294328,-108.60141131770432,-79.20313247002463,-29.398278847679705,28.926660660771063,0.0,0.8125434847430485,-100.0,4236.0725,4555.410788727392,3916.734211272608,638.6765774547839,0.0288969243258312,65.84999999999991,77.70142857142852,-5.299141596817633,-10.51220477275518,31.02222851637887,25.70451684281289,-1.884412302696676,-2.418237502947963,0,1,-135.6136000000006,32.55,79.0,112.0,0.9929577464788732,3.184615384615385,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.04929577464788732,-4.430926315617232,0.04929577464788732,-4.430926315617218,0.0,0.4230509721301688
-14.35,11.79,0.9419287,3870,4225,4730,311.85,143.95,7.85,0.292907,0.243778,0.199494,0.035648,0.785262,0.096814,-0.343863,-31.8,-36.05,5,4034.21,137.29001,57.35135,942,4211.72,65.65,202.94,115.425354,-74.49,27.044,1.3828,18569.54,844,0.647419,0.397677,0.051121,726599.56,-381815.0,-326215.0,18569.54,144.7,314.1,8.0,143.2,309.6,7.7,,,,0.0051,-1.308262,-0.950283,-0.248442,3991.23,4146.34,-155.11000000000013,4279.761,-288.5310000000004,4361.8296,-370.5996,4460.317400000001,-469.0874000000008,4487.00115,-495.77115,4192.781198637365,4281.711508320529,4348.7915777761145,4385.87513936257,-88.93030968316361,-65.40733506524185,-23.52297461792176,28.209232819165152,0.0,1.5077202543142043,-100.0,4279.761,4554.15331452328,4005.3686854767207,548.7846290465591,-0.0257636324495544,132.12000000000037,77.1935714285714,-6.909870343720913,-11.074200081545904,30.915394115790875,25.65953596235648,-2.10305452979822,-2.448270811105973,0,1,-125.17155000000002,34.73,81.0,114.0,0.948943661971831,2.510059171597633,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.01584507042253521,-4.781695749073149,0.01584507042253521,-4.781695749073137,0.0,-0.30375322658024634
